1803,429
1028,755
1017,756
945,580
536,638
1215,598
1086,750
1667,662
834,613
756,548
255.6,68.4
1165.2,756
1086,748.8
1137.6,700.8
1213.2,597.6
598.8,600
756,548.4
1285.2,720
1099.2,459.6
1504.8,848.4
1309.2,1035.6
1310.4,250.8
1344,106.8
1074,512.4
548.4,798
732,735.6
615.6,825.6
433.2,876
1164.96,756
1085.76,747.36
1038.24,604.8
512.64,554.4
1213.92,597.6
1762.56,345.6
833.76,613.44
1666.08,662.4
1219.68,760.32
1241.28,688.32
1347.84,777.6
1424.16,711.36
1526.4,689.76
1504.8,848.16
1617.12,531.36
1362.24,246.24
1310.4,250.56
1219.68,470.88
547.2,797.76
613.44,826.56
838.08,972
249.12,865.44
432,874.08
1282.18,542.592
1214.78,597.888
592.704,609.984
1762.56,345.6
1665.79,661.824
62.208,207.36
1423.87,710.208
1154.3,433.728
1097.28,457.92
1702.08,775.872
1138.75,701.568
1074.82,561.6
1071.36,938.304
1351.3,103.68
1147.39,400.896
590.976,779.328
613.44,825.984
836.352,972.864
179.712,995.328
248.832,865.728
432,876.096
651.456,508.032
1532.39,731.981
1476.4,775.526
1511.65,586.829
1665.1,661.479
1138.41,700.877
1038.87,605.491
1072.05,939.341
1675.47,383.616
590.976,779.674
512.179,553.651
584.755,796.263
835.661,972.519
180.403,995.328
250.906,864.691
653.184,508.032
553.651,528.768
850.176,539.136
836.076,970.445
833.587,905.749
758.938,532.501
1754.27,276.204
432.968,873.4
1361.11,246.344
1348.67,102.021
1291.44,92.0679
1443.23,838.564
1099.84,455.363
793.774,549.919
1097.35,569.825
1074.95,559.872
1341.2,776.356
656.917,955.515
1442.23,839.062
1227.24,1000.3
1188.42,406.094
1310.85,253.809
1251.13,244.851
498.659,522.547
794.272,549.421
1021.21,752.468
271.725,122.425
591.225,776.356
1343.69,776.356
1370.57,588.239
244.851,865.936
587.642,791.883
1347.28,103.912
1289.95,93.1627
272.322,121.828
1128.7,558.976
1071.37,558.976
594.808,773.967
1254.11,759.635
243.656,863.547
