1303,535
1253,426
1489,316
1329,463
528,588
667,616
1649,659
1553,592
1062,584
899,645
1049,759
1097,635
1193,234
916,720
807,758
612,503
745,538
1491.6,318
148.8,428.4
1623.6,478.8
344.4,732
602.4,558
528,588
1844.4,315.6
1094.4,757.2
1161.6,698.4
684,596.4
978,620.4
1050,586.8
1626,555.6
730.8,660
834,566.4
1512,536.4
1318.8,716.4
1894.8,706.8
1330.8,232.8
720,735.6
915.6,721.2
817.2,895.2
601.2,474
746.4,538.8
472.8,537.6
263.52,420.48
1349.28,538.56
1009.44,555.84
684,596.16
1162.08,698.4
123.84,264.96
943.2,571.68
862.56,596.16
730.08,659.52
766.08,567.36
1473.12,444.96
459.36,576
1323.36,768.96
1540.8,855.36
1710.72,807.84
1049.76,758.88
1787.04,328.32
1192.32,233.28
1068.48,398.88
748.8,691.2
816.48,894.24
168.48,730.08
161.28,833.76
139.68,305.28
1050.62,585.792
1572.48,667.008
1240.7,762.048
1508.54,449.28
1116.29,421.632
1320.19,717.12
1558.66,331.776
1541.38,855.36
1842.05,822.528
1097.28,634.176
1340.93,552.96
1238.98,596.16
1423.87,934.848
1645.06,236.736
1330.56,233.28
1192.32,233.28
1304.64,535.68
594.432,767.232
915.84,720.576
618.624,1010.88
518.4,879.552
739.584,917.568
167.616,729.216
343.872,730.944
165.888,832.896
601.344,471.744
846.72,528.768
471.744,535.68
1117.67,420.941
458.266,574.387
1349.91,771.379
1602.89,329.702
1559.35,331.776
1623.63,557.798
1424.56,935.194
1582.16,794.189
1837.21,827.367
1032.65,758.938
1049.24,586.829
1022.28,1009.84
1231.72,984.96
1331.25,232.243
1192.32,232.243
1049.24,516.326
1181.95,387.763
1067.9,398.131
1341.62,317.261
856.397,717.466
750.643,690.509
902.016,972.519
342.144,731.981
846.029,528.768
145.152,429.235
122.342,294.451
470.707,534.989
1331.25,231.414
1191.91,231.414
816.169,893.307
1425.81,935.608
1017.72,1002.79
562.36,510.106
1532.81,281.18
1231.72,982.887
1716.94,1025.19
1408.39,520.059
1281.48,455.363
1249.14,373.248
1097.35,634.522
1050.07,584.755
592.22,766.403
144.323,427.991
1510.41,447.898
1271.53,744.008
1622.38,557.384
1842.35,821.146
146.313,955.515
164.229,728.58
235.893,656.917
122.425,289.641
1421.33,934.613
1340.71,316.514
1791.59,325.472
800.244,758.44
785.314,543.449
1101.83,755.454
1131.69,662.889
1051.07,585.253
618.099,540.463
531.505,588.239
1690.07,671.846
143.327,429.982
456.856,573.309
1251.13,594.211
1573.61,680.805
1427.3,764.412
1621.39,558.379
898.781,967.459
121.828,290.238
1834.59,824.132
1279.2,455.064
1243.36,419.232
1791.59,326.07
1143.03,422.815
1182.45,386.984
852.797,727.386
619.89,541.06
1031.96,756.051
139.744,429.982
1343.69,548.227
440.731,691.554
397.733,598.391
1573.02,680.805
1436.86,576.892
164.826,727.386
902.962,971.042
687.971,788.3
1633.93,225.74
