961,689
1720,438
1216,288
584,470
495,468
594,555
1165,696
1018,580
206,286
1687,887
1209,198
1370,288
466.8,535.2
513.6,643.2
565.2,770.4
1599.6,478.8
592.8,468
1886.4,726
1394.4,471.6
1189.2,757.2
1101.6,757.2
1651.2,657.6
1064.4,580.8
949.2,619.2
1768.8,273.6
1748.4,645.6
1528.8,530.4
790.8,625.2
726,660
832.8,565.2
1885.2,632.4
1815.6,669.6
1702.8,757.2
1119.6,415.2
1572,325.2
1344,716.4
1579.2,699.6
1838.4,820.8
1053.6,759.6
1100.4,632.4
1706.4,504
1804.8,318
915.6,720
801.6,758.4
763.2,955.2
302.4,817.2
118.8,417.6
1886.4,725.76
1644.48,551.52
1188,757.44
1791.36,668.16
1353.6,636.48
1679.04,223.2
682.56,594.72
790.56,624.96
725.76,659.52
833.76,565.92
763.2,565.92
1255.68,763.2
1118.88,414.72
218.88,360
1383.84,773.28
1343.52,715.68
1578.24,699.84
1052.64,758.88
1100.16,632.16
1355.04,198.72
1069.92,391.68
1369.44,288
709.92,735.84
564.48,770.4
593.28,554.4
800.64,758.88
763.2,954.72
302.4,816.48
197.28,269.28
118.08,417.6
1747.01,646.272
1738.37,542.592
682.56,594.432
1769.47,273.024
1662.34,222.912
1741.82,209.088
1529.28,530.496
1454.98,470.016
452.736,573.696
331.776,615.168
1100.74,525.312
1579.39,699.84
1617.41,321.408
1572.48,324.864
1349.57,770.688
1518.91,677.376
1648.51,658.368
1052.35,582.336
1347.84,549.504
1544.83,466.56
1185.41,380.16
710.208,736.128
943.488,570.24
70.848,727.488
409.536,689.472
216,825.984
302.4,817.344
117.504,416.448
466.56,533.952
174.182,327.629
1617.41,321.408
1571.79,325.555
1689.98,885.427
960.077,931.047
1121.82,800.41
1354.06,199.066
1208.91,199.066
1119.74,414.72
1061.68,516.326
1186.1,379.469
1069.98,391.91
1368.58,288.23
624.154,628.301
798.336,758.938
638.669,999.475
763.085,953.856
70.5024,727.834
595.123,464.486
846.029,526.694
464.486,532.915
838.564,520.059
763.914,953.027
841.052,838.564
639.498,997.816
559.872,890.819
559.872,507.617
1654.73,1030.16
111.974,930.632
462.828,532.501
1286.46,450.386
860.959,594.709
562.36,768.891
1099.84,632.033
1052.56,582.267
114.463,418.038
131.881,306.063
452.874,572.314
1423.32,512.594
1291.44,744.008
1348.67,549.919
1647.27,656.917
1254.11,800.244
1039.12,800.244
558.379,507.617
1624.38,223.949
462.828,531.505
1722.91,435.954
241.865,731.566
68.6776,725.594
1663.19,259.781
1245.16,367.276
1119.74,415.052
1068.98,391.164
606.155,540.463
1146.62,701.706
1068.98,758.44
797.258,758.44
785.314,540.463
113.467,418.038
131.383,304.57
1543.75,465.814
1349.67,549.421
1466.12,764.412
283.669,976.417
401.316,526.728
1723.51,433.565
1286.36,447.898
1246.95,365.485
1666.18,257.989
1146.62,415.649
852.797,727.386
859.964,591.225
1035.54,756.051
1100.04,630.64
1057.04,580.475
204.241,365.485
111.079,415.649
476.563,723.803
451.481,569.726
1648.26,673.638
1641.1,551.81
1214.7,756.051
1469.1,763.218
842.048,533.894
609.141,537.477
1254.11,795.466
